date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:06:51	252387/252387	---M--	200	added ('OK')	image/jpeg	etag:%2259c2a0f-3d9e3-5ffff42763069%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/TIPD_Loft.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/TIPD_Loft.jpg	(from https://www.gmhkaia.com/residences/)
03:06:52	248428/248428	---M--	200	added ('OK')	image/jpeg	etag:%2259c29fb-3ca6c-5ffff4208857c%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/TIPD_11.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/TIPD_11.jpg	(from https://www.gmhkaia.com/residences/)
03:06:53	236112/236112	---M--	200	added ('OK')	image/jpeg	etag:%2259c2a87-39a50-5ffff481d1ffb%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/T4_D_Zemin.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/T4_D_Zemin.jpg	(from https://www.gmhkaia.com/residences/)
03:06:53	215209/215209	---M--	200	added ('OK')	image/jpeg	etag:%2259c2a73-348a9-5ffff47d888f2%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/T4_D_Sende.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/T4_D_Sende.jpg	(from https://www.gmhkaia.com/residences/)
03:06:54	239198/239198	---M--	200	added ('OK')	image/jpeg	etag:%2259c2a5f-3a65e-5ffff479224f6%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/T4_C_Zemin.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/T4_C_Zemin.jpg	(from https://www.gmhkaia.com/residences/)
03:06:55	200809/200809	---M--	200	added ('OK')	image/jpeg	etag:%2259c2a4b-31069-5ffff47455467%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/T4_C_Sende.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/T4_C_Sende.jpg	(from https://www.gmhkaia.com/residences/)
03:06:56	228978/228978	---M--	200	added ('OK')	image/jpeg	etag:%2259c2a37-37e72-5ffff470009ad%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/T4_B.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/T4_B.jpg	(from https://www.gmhkaia.com/residences/)
03:06:57	242400/242400	---M--	200	added ('OK')	image/jpeg	etag:%2259c2a23-3b2e0-5ffff46b59e6a%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/T4_A.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/T4_A.jpg	(from https://www.gmhkaia.com/residences/)
03:06:57	97517/97517	---M-Z	200	added ('OK')	text/css	etag:%22ea2905-17ced-5f680c224ed40-gzip%22	https://www.gmhkaia.com/wp-includes/css/dist/block-library/style.min.css?ver=6.2.3	www.gmhkaia.com/wp-includes/css/dist/block-library/style.min18cf.css	(from https://www.gmhkaia.com/kaia/crafting-sustainability-kaias-blueprint/)
03:06:58	19373/19373	---M-Z	200	added ('OK')	text/css	etag:%22526185d-4bad-5fe66e35a406d-gzip%22	https://www.gmhkaia.com/wp-content/plugins/salient-social/css/style.css?ver=1.2.2	www.gmhkaia.com/wp-content/plugins/salient-social/css/style8d1e.css	(from https://www.gmhkaia.com/kaia/crafting-sustainability-kaias-blueprint/)
03:06:59	40026/40026	---M-Z	200	added ('OK')	text/css	etag:%2251a18be-9c5a-5fe66e1b7dc49-gzip%22	https://www.gmhkaia.com/wp-content/themes/salient/css/build/single.css?ver=15.0.8	www.gmhkaia.com/wp-content/themes/salient/css/build/singled850.css	(from https://www.gmhkaia.com/kaia/crafting-sustainability-kaias-blueprint/)
03:07:00	944/944	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e260d5ac488cdb7f8c26f93c6930d944-gzip%22	https://www.gmhkaia.com/kaia/crafting-sustainability-kaias-blueprint/feed/	www.gmhkaia.com/kaia/crafting-sustainability-kaias-blueprint/feed/index.html	(from https://www.gmhkaia.com/kaia/crafting-sustainability-kaias-blueprint/)
03:07:00	36100/36100	---M-Z	200	added ('OK')	text/css	etag:%2251a188f-8d04-5fe66e1b7c4d9-gzip%22	https://www.gmhkaia.com/wp-content/themes/salient/css/build/elements/element-recent-posts.css?ver=15.0.8	www.gmhkaia.com/wp-content/themes/salient/css/build/elements/element-recent-postsd850.css	(from https://www.gmhkaia.com/kaia/crafting-sustainability-kaias-blueprint/)
03:07:02	6008/6008	---MC-	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2009:22:51%20GMT	https://www.gmhkaia.com/wp-json/wp/v2/posts/523	www.gmhkaia.com/wp-json/wp/v2/posts/523.json	(from https://www.gmhkaia.com/kaia/crafting-sustainability-kaias-blueprint/)
03:07:03	2741/2741	---MC-	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2009:22:52%20GMT	https://www.gmhkaia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gmhkaia.com%2Fkaia%2Fcrafting-sustainability-kaias-blueprint%2F	www.gmhkaia.com/wp-json/oembed/1.0/embedeb15.json	(from https://www.gmhkaia.com/kaia/crafting-sustainability-kaias-blueprint/)
03:07:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Nov%202023%2009:22:53%20GMT	https://www.gmhkaia.com/?p=523	www.gmhkaia.com/index16bc.html	(from https://www.gmhkaia.com/kaia/crafting-sustainability-kaias-blueprint/)
03:07:03	2846/2846	---M-Z	200	added ('OK')	text/xml	date:Wed,%2008%20Nov%202023%2009:22:53%20GMT	https://www.gmhkaia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gmhkaia.com%2Fkaia%2Fcrafting-sustainability-kaias-blueprint%2F&format=xml	www.gmhkaia.com/wp-json/oembed/1.0/embed22cb	(from https://www.gmhkaia.com/kaia/crafting-sustainability-kaias-blueprint/)
03:07:05	288913/288913	---M--	200	added ('OK')	image/jpeg	etag:%2259c15cc-46891-5ff903f9b2d51%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/kaia-blog-04-1-1024x683.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/kaia-blog-04-1-1024x683.jpg	(from https://www.gmhkaia.com/kaia/crafting-sustainability-kaias-blueprint/)
03:07:06	89269/89269	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Nov%202023%2009:22:55%20GMT	https://www.gmhkaia.com/category/kaia/	www.gmhkaia.com/category/kaia/index.html	(from https://www.gmhkaia.com/kaia/crafting-sustainability-kaias-blueprint/)
03:07:07	168739/168739	---M--	200	added ('OK')	image/jpeg	etag:%2259c15ce-29323-5ff903f9d4c4c%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/kaia-blog-04-1-768x512.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/kaia-blog-04-1-768x512.jpg	(from https://www.gmhkaia.com/kaia/crafting-sustainability-kaias-blueprint/)
03:07:08	847546/847546	---M--	200	added ('OK')	image/jpeg	etag:%2259c15ca-ceeba-5ff903f95da00%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/kaia-blog-04-1.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/kaia-blog-04-1.jpg	(from https://www.gmhkaia.com/kaia/crafting-sustainability-kaias-blueprint/)
03:07:08	123467/123467	---M--	200	added ('OK')	image/jpeg	etag:%2259c15df-1e24b-5ff903fd39715%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/kaia-blog-04-2-1024x617.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/kaia-blog-04-2-1024x617.jpg	(from https://www.gmhkaia.com/kaia/crafting-sustainability-kaias-blueprint/)
03:07:09	10572/10572	---M-Z	200	added ('OK')	application/javascript	etag:%225261866-294c-5fe66e35a4455-gzip%22	https://www.gmhkaia.com/wp-content/plugins/salient-social/js/salient-social.js?ver=1.2.2	www.gmhkaia.com/wp-content/plugins/salient-social/js/salient-social8d1e.js	(from https://www.gmhkaia.com/kaia/crafting-sustainability-kaias-blueprint/)
03:07:10	484918/484918	---M--	200	added ('OK')	image/jpeg	etag:%2259c1592-76636-5ff9032a58359%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/kaia-blog-03-1.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/kaia-blog-03-1.jpg	(from https://www.gmhkaia.com/kaia/crafting-sustainability-kaias-blueprint/)
03:07:11	89717/89717	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Nov%202023%2009:22:59%20GMT	https://www.gmhkaia.com/author/admin/	www.gmhkaia.com/author/admin/index.html	(from https://www.gmhkaia.com/kaia/crafting-sustainability-kaias-blueprint/)
03:07:11	6179/6179	---MC-	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2009:22:59%20GMT	https://www.gmhkaia.com/wp-json/wp/v2/posts/519	www.gmhkaia.com/wp-json/wp/v2/posts/519.json	(from https://www.gmhkaia.com/kaia/a-lifestyle-destination-reimagined/)
03:07:11	916/916	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e260d5ac488cdb7f8c26f93c6930d944-gzip%22	https://www.gmhkaia.com/kaia/a-lifestyle-destination-reimagined/feed/	www.gmhkaia.com/kaia/a-lifestyle-destination-reimagined/feed/index.html	(from https://www.gmhkaia.com/kaia/a-lifestyle-destination-reimagined/)
03:07:12	2692/2692	---MC-	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2009:23:01%20GMT	https://www.gmhkaia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gmhkaia.com%2Fkaia%2Fa-lifestyle-destination-reimagined%2F	www.gmhkaia.com/wp-json/oembed/1.0/embed4529.json	(from https://www.gmhkaia.com/kaia/a-lifestyle-destination-reimagined/)
03:07:12	2794/2794	---M-Z	200	added ('OK')	text/xml	date:Wed,%2008%20Nov%202023%2009:23:01%20GMT	https://www.gmhkaia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gmhkaia.com%2Fkaia%2Fa-lifestyle-destination-reimagined%2F&format=xml	www.gmhkaia.com/wp-json/oembed/1.0/embed1d28	(from https://www.gmhkaia.com/kaia/a-lifestyle-destination-reimagined/)
03:07:14	152421/152421	---M--	200	added ('OK')	image/jpeg	etag:%2259c1594-25365-5ff9032aa6179%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/kaia-blog-03-1-1024x683.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/kaia-blog-03-1-1024x683.jpg	(from https://www.gmhkaia.com/kaia/a-lifestyle-destination-reimagined/)
03:07:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Nov%202023%2009:23:01%20GMT	https://www.gmhkaia.com/?p=519	www.gmhkaia.com/indexcc08.html	(from https://www.gmhkaia.com/kaia/a-lifestyle-destination-reimagined/)
03:07:15	87935/87935	---M--	200	added ('OK')	image/jpeg	etag:%2259c1596-1577f-5ff9032ac557c%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/kaia-blog-03-1-768x512.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/kaia-blog-03-1-768x512.jpg	(from https://www.gmhkaia.com/kaia/a-lifestyle-destination-reimagined/)
03:07:17	136188/136188	---M--	200	added ('OK')	image/jpeg	etag:%2259c15b8-213fc-5ff9033e6d34e%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/kaia-blog-03-2-1024x617.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/kaia-blog-03-2-1024x617.jpg	(from https://www.gmhkaia.com/kaia/a-lifestyle-destination-reimagined/)
03:07:18	5551/5551	---MC-	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2009:23:06%20GMT	https://www.gmhkaia.com/wp-json/wp/v2/posts/514	www.gmhkaia.com/wp-json/wp/v2/posts/514.json	(from https://www.gmhkaia.com/kaia/about-us-gmh-development/)
03:07:18	219964/219964	---M--	200	added ('OK')	image/jpeg	etag:%2259c151c-35b3c-5ff9022735657%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/kaia-blog-02-2.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/kaia-blog-02-2.jpg	(from https://www.gmhkaia.com/kaia/a-lifestyle-destination-reimagined/)
03:07:18	884/884	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e260d5ac488cdb7f8c26f93c6930d944-gzip%22	https://www.gmhkaia.com/kaia/about-us-gmh-development/feed/	www.gmhkaia.com/kaia/about-us-gmh-development/feed/index.html	(from https://www.gmhkaia.com/kaia/about-us-gmh-development/)
03:07:19	2666/2666	---MC-	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2009:23:07%20GMT	https://www.gmhkaia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gmhkaia.com%2Fkaia%2Fabout-us-gmh-development%2F	www.gmhkaia.com/wp-json/oembed/1.0/embed654a.json	(from https://www.gmhkaia.com/kaia/about-us-gmh-development/)
03:07:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Nov%202023%2009:23:08%20GMT	https://www.gmhkaia.com/?p=514	www.gmhkaia.com/indexcaae.html	(from https://www.gmhkaia.com/kaia/about-us-gmh-development/)
03:07:19	2771/2771	---M-Z	200	added ('OK')	text/xml	date:Wed,%2008%20Nov%202023%2009:23:08%20GMT	https://www.gmhkaia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gmhkaia.com%2Fkaia%2Fabout-us-gmh-development%2F&format=xml	www.gmhkaia.com/wp-json/oembed/1.0/embedad0d	(from https://www.gmhkaia.com/kaia/about-us-gmh-development/)
03:07:21	83974/83974	---M--	200	added ('OK')	image/jpeg	etag:%2259c151e-14806-5ff90227be9b5%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/kaia-blog-02-2-1024x512.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/kaia-blog-02-2-1024x512.jpg	(from https://www.gmhkaia.com/kaia/about-us-gmh-development/)
03:07:21	51694/51694	---M--	200	added ('OK')	image/jpeg	etag:%2259c1584-c9ee-5ff90227e1468%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/kaia-blog-02-2-768x384.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/kaia-blog-02-2-768x384.jpg	(from https://www.gmhkaia.com/kaia/about-us-gmh-development/)
03:07:23	134985/134985	---M--	200	added ('OK')	image/jpeg	etag:%2259c15a7-20f49-5ff9023ff53f6%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/kaia-blog-02-3-1024x461.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/kaia-blog-02-3-1024x461.jpg	(from https://www.gmhkaia.com/kaia/about-us-gmh-development/)
03:07:26	5678/5678	---MC-	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2009:23:12%20GMT	https://www.gmhkaia.com/wp-json/wp/v2/posts/510	www.gmhkaia.com/wp-json/wp/v2/posts/510.json	(from https://www.gmhkaia.com/kaia/welcome-to-kaia-a-new-way-of-living/)
03:07:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Nov%202023%2009:23:15%20GMT	https://www.gmhkaia.com/?p=510	www.gmhkaia.com/index912b.html	(from https://www.gmhkaia.com/kaia/welcome-to-kaia-a-new-way-of-living/)
03:07:26	921/921	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e260d5ac488cdb7f8c26f93c6930d944-gzip%22	https://www.gmhkaia.com/kaia/welcome-to-kaia-a-new-way-of-living/feed/	www.gmhkaia.com/kaia/welcome-to-kaia-a-new-way-of-living/feed/index.html	(from https://www.gmhkaia.com/kaia/welcome-to-kaia-a-new-way-of-living/)
03:07:27	2700/2700	---MC-	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2009:23:15%20GMT	https://www.gmhkaia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gmhkaia.com%2Fkaia%2Fwelcome-to-kaia-a-new-way-of-living%2F	www.gmhkaia.com/wp-json/oembed/1.0/embed572d.json	(from https://www.gmhkaia.com/kaia/welcome-to-kaia-a-new-way-of-living/)
03:07:27	2802/2802	---M-Z	200	added ('OK')	text/xml	date:Wed,%2008%20Nov%202023%2009:23:15%20GMT	https://www.gmhkaia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gmhkaia.com%2Fkaia%2Fwelcome-to-kaia-a-new-way-of-living%2F&format=xml	www.gmhkaia.com/wp-json/oembed/1.0/embedad8c	(from https://www.gmhkaia.com/kaia/welcome-to-kaia-a-new-way-of-living/)
03:07:28	723429/723429	---M--	200	added ('OK')	image/jpeg	etag:%2259c14a1-b09e5-5ff901400dd90%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/kaia-blog-01-1.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/kaia-blog-01-1.jpg	(from https://www.gmhkaia.com/kaia/about-us-gmh-development/)
03:07:31	136507/136507	---M--	200	added ('OK')	image/jpeg	etag:%2259c150d-2153b-5ff901408b955%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/kaia-blog-01-1-768x512.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/kaia-blog-01-1-768x512.jpg	(from https://www.gmhkaia.com/kaia/welcome-to-kaia-a-new-way-of-living/)
03:07:31	1643/1643	---M-Z	200	added ('OK')	text/css	etag:%2251a18a6-66b-5fe66e1b7d091-gzip%22	https://www.gmhkaia.com/wp-content/themes/salient/css/build/elements/element-fancy-unordered-list.css?ver=15.0.8	www.gmhkaia.com/wp-content/themes/salient/css/build/elements/element-fancy-unordered-listd850.css	(from https://www.gmhkaia.com/lifestyle-destination/)
03:07:32	237799/237799	---M--	200	added ('OK')	image/jpeg	etag:%2259c14a3-3a0e7-5ff9014062911%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/kaia-blog-01-1-1024x683.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/kaia-blog-01-1-1024x683.jpg	(from https://www.gmhkaia.com/kaia/welcome-to-kaia-a-new-way-of-living/)
03:07:33	51561/51561	---MC-	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2009:23:20%20GMT	https://www.gmhkaia.com/wp-json/wp/v2/pages/651	www.gmhkaia.com/wp-json/wp/v2/pages/651.json	(from https://www.gmhkaia.com/lifestyle-destination/)
03:07:33	187362/187362	---M--	200	added ('OK')	image/jpeg	etag:%2259c148e-2dbe2-5ff9013c18e20%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/kaia-blog-01-2-1024x683.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/kaia-blog-01-2-1024x683.jpg	(from https://www.gmhkaia.com/kaia/welcome-to-kaia-a-new-way-of-living/)
03:07:34	2481/2481	---MC-	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2009:23:21%20GMT	https://www.gmhkaia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gmhkaia.com%2Flifestyle-destination%2F	www.gmhkaia.com/wp-json/oembed/1.0/embeddc32.json	(from https://www.gmhkaia.com/lifestyle-destination/)
03:07:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Nov%202023%2009:23:21%20GMT	https://www.gmhkaia.com/?p=651	www.gmhkaia.com/indexa26f.html	(from https://www.gmhkaia.com/lifestyle-destination/)
03:07:34	2547/2547	---M-Z	200	added ('OK')	text/xml	date:Wed,%2008%20Nov%202023%2009:23:21%20GMT	https://www.gmhkaia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gmhkaia.com%2Flifestyle-destination%2F&format=xml	www.gmhkaia.com/wp-json/oembed/1.0/embed7cdb	(from https://www.gmhkaia.com/lifestyle-destination/)
03:07:40	483637/483637	---M--	200	added ('OK')	image/jpeg	etag:%2259c1787-76135-5ff9348aba2cf%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-2-Amenity-01.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-2-Amenity-01.jpg	(from https://www.gmhkaia.com/lifestyle-destination/)
03:07:41	456447/456447	---M--	200	added ('OK')	image/jpeg	etag:%2259c17eb-6f6ff-5ff934a18298c%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-2-Social-Areas-02-1.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-2-Social-Areas-02-1.jpg	(from https://www.gmhkaia.com/lifestyle-destination/)
03:07:42	438882/438882	---M--	200	added ('OK')	image/jpeg	etag:%2259c252c-6b262-5ffff36004e05%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-2-Amenity-03-1.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-2-Amenity-03-1.jpg	(from https://www.gmhkaia.com/lifestyle-destination/)
03:07:43	47772/47772	---MC-	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2009:23:29%20GMT	https://www.gmhkaia.com/wp-json/wp/v2/pages/917	www.gmhkaia.com/wp-json/wp/v2/pages/917.json	(from https://www.gmhkaia.com/sustainable-design/)
03:07:44	2460/2460	---MC-	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2009:23:30%20GMT	https://www.gmhkaia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gmhkaia.com%2Fsustainable-design%2F	www.gmhkaia.com/wp-json/oembed/1.0/embedf9ad.json	(from https://www.gmhkaia.com/sustainable-design/)
03:07:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Nov%202023%2009:23:30%20GMT	https://www.gmhkaia.com/?p=917	www.gmhkaia.com/index4181.html	(from https://www.gmhkaia.com/sustainable-design/)
03:07:44	2526/2526	---M-Z	200	added ('OK')	text/xml	date:Wed,%2008%20Nov%202023%2009:23:31%20GMT	https://www.gmhkaia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gmhkaia.com%2Fsustainable-design%2F&format=xml	www.gmhkaia.com/wp-json/oembed/1.0/embedf310	(from https://www.gmhkaia.com/sustainable-design/)
03:07:44	451847/451847	---M--	200	added ('OK')	image/jpeg	etag:%2259c17ff-6e507-5ff934a5e08b6%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-2-Social-Areas-03.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-2-Social-Areas-03.jpg	(from https://www.gmhkaia.com/lifestyle-destination/)
03:07:49	362510/362510	---M--	200	added ('OK')	image/jpeg	etag:%2259c2554-5880e-5ffff367e1224%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-2-Amenity-04.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-2-Amenity-04.jpg	(from https://www.gmhkaia.com/sustainable-design/)
03:07:49	480360/480360	---M--	200	added ('OK')	image/jpeg	etag:%2259c25e0-75468-5ffff38ad6557%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-2-Social-Areas-07.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-2-Social-Areas-07.jpg	(from https://www.gmhkaia.com/sustainable-design/)
03:07:49	215356/215356	---M--	200	added ('OK')	image/jpeg	etag:%2259c2bde-3493c-6000a1c31731a%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/Radiation-North-Spring-scaled.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/Radiation-North-Spring-scaled.jpg	(from https://www.gmhkaia.com/sustainable-design/)
03:07:50	356314/356314	---M--	200	added ('OK')	image/jpeg	etag:%2259c0245-56fda-60059af64097f%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/Sustainable-Masterplan-Breeze-Analysis-3.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/Sustainable-Masterplan-Breeze-Analysis-3.jpg	(from https://www.gmhkaia.com/sustainable-design/)
03:07:51	39717/39717	---MC-	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2009:23:36%20GMT	https://www.gmhkaia.com/wp-json/wp/v2/pages/1002	www.gmhkaia.com/wp-json/wp/v2/pages/1002.json	(from https://www.gmhkaia.com/location/)
03:07:52	2410/2410	---MC-	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2009:23:37%20GMT	https://www.gmhkaia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gmhkaia.com%2Flocation%2F	www.gmhkaia.com/wp-json/oembed/1.0/embede493.json	(from https://www.gmhkaia.com/location/)
03:07:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Nov%202023%2009:23:38%20GMT	https://www.gmhkaia.com/?p=1002	www.gmhkaia.com/index50b4.html	(from https://www.gmhkaia.com/location/)
03:07:52	2476/2476	---M-Z	200	added ('OK')	text/xml	date:Wed,%2008%20Nov%202023%2009:23:39%20GMT	https://www.gmhkaia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gmhkaia.com%2Flocation%2F&format=xml	www.gmhkaia.com/wp-json/oembed/1.0/embed6145	(from https://www.gmhkaia.com/location/)
03:07:53	617854/617854	---M--	200	added ('OK')	image/jpeg	etag:%2259c07d5-96d7e-60059afa05b4a%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/Sustainable-Masterplan-Wind-Analysis-3.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/Sustainable-Masterplan-Wind-Analysis-3.jpg	(from https://www.gmhkaia.com/sustainable-design/)
03:07:54	303434/303434	---M--	200	added ('OK')	image/jpeg	etag:%2259c2c05-4a14a-6000fdc872603%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/project-location-mersinlik.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/project-location-mersinlik.jpg	(from https://www.gmhkaia.com/location/)
03:07:57	368556/368556	---M--	200	added ('OK')	image/jpeg	etag:%2259c2c4f-59fac-600104250037c%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/kaia-around-exp-05.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/kaia-around-exp-05.jpg	(from https://www.gmhkaia.com/location/)
03:07:57	792325/792325	---M--	200	added ('OK')	image/jpeg	etag:%2259c2c3c-c1705-60010420b3d93%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/kaia-around-exp-04.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/kaia-around-exp-04.jpg	(from https://www.gmhkaia.com/location/)
03:07:58	6273/6273	---M-Z	200	added ('OK')	text/css	etag:%2251a18a5-1881-5fe66e1b7d091-gzip%22	https://www.gmhkaia.com/wp-content/themes/salient/css/build/elements/element-testimonial.css?ver=15.0.8	www.gmhkaia.com/wp-content/themes/salient/css/build/elements/element-testimoniald850.css	(from https://www.gmhkaia.com/gallery/)
03:07:58	479744/479744	---M--	200	added ('OK')	image/jpeg	etag:%2259c2c62-75200-6001042911fde%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/kaia-around-exp-01.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/kaia-around-exp-01.jpg	(from https://www.gmhkaia.com/location/)
03:07:59	293680/293680	---M--	200	added ('OK')	image/jpeg	etag:%2259c2c9b-47b30-60010f2e0f6d3%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/kaia-around-exp-06.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/kaia-around-exp-06.jpg	(from https://www.gmhkaia.com/location/)
03:08:00	15774/15774	---MC-	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2009:23:45%20GMT	https://www.gmhkaia.com/wp-json/wp/v2/pages/46	www.gmhkaia.com/wp-json/wp/v2/pages/46.json	(from https://www.gmhkaia.com/gallery/)
